,feature_66,feature_427,feature_442,feature_133,feature_3
468,28.975199999999997,0.9923,0.47439999999999993,2.2797,2212.3
469,26.1038,1.174,0.7153,2.2967,2155.6333
470,31.3727,1.8398,0.47439999999999993,2.2809,2209.6667
471,27.9706,1.5461000000000003,0.7392,2.2732,2215.8111
472,27.0478,0.5554,0.6927,2.4213999999999998,2151.6889
473,29.0537,1.5425,0.7392,2.2809,2207.1444
474,18.853200000000005,1.6463000000000003,0.6242,2.2825999999999995,2164.3666
475,29.4926,0.8503000000000001,1.1255,2.3257,2183.5
476,33.4081,1.9569,0.8041,2.3978,2218.0555
477,23.1861,1.5723,0.7506,2.2717,2175.2556
478,21.153499999999998,2.0322,0.6641,2.3596000000000004,2171.9
479,31.5545,0.621,0.8704999999999999,2.4044000000000003,2210.9778
480,31.016,1.0689,0.8230999999999999,2.3414,2171.3222
481,29.7545,0.498,0.8163,2.2588,2200.9889
482,31.3313,0.8767,0.4996,2.3397,2223.1667
483,31.0165,0.496,0.656,2.4023,2219.7667
484,32.4059,1.2528,0.9136,2.2673999999999994,2223.0444
485,26.3006,0.6162,0.9588,2.3312,2167.9444
486,33.0615,1.3776,0.687,2.3735000000000004,2185.3334
487,24.3206,1.5383,0.5279,2.3326,2169.4667
488,26.2879,0.7163,0.7849,2.2737,2207.9555
489,32.3378,1.7486,0.6901,2.4035,2246.4889
490,36.343,1.8977,0.5858,2.2757,2210.7333
491,27.6705,1.0303,0.7337,2.2954,2182.0222
492,30.3892,0.5448,0.768,2.3375,2167.9444
493,23.0468,1.1893,1.0407,2.3417,2206.5112
494,21.0027,1.0161,0.6576,2.3672,2178.6889
495,25.849,1.0662,0.8716,2.3297,2217.8667
496,27.6462,1.163,0.7719,2.4196000000000004,2200.2
497,26.3116,0.5544,0.7663,2.2793,2171.8556
498,28.803,1.7661000000000002,1.0631,2.2646000000000006,2192.0
499,28.6912,1.4001,0.9186,2.2563,2244.9778
500,22.650399999999998,1.5858000000000003,0.7613,2.3313,2199.3334
501,28.1993,2.1399,0.5742,2.2809,2209.4667
502,28.188999999999997,0.9768,0.9048999999999999,2.3058,2204.6667
503,30.056500000000003,1.4319,0.5377,2.3259,2183.3111
504,18.2111,1.2562000000000002,0.7613,2.3712,2191.9
505,26.0425,0.6287,0.7643,2.3495,2159.0556
506,23.7055,0.5642,1.0478,2.3793,2189.8778
507,26.2629,0.5072,0.8571,2.2825999999999995,2199.6556
508,34.1725,0.9274,0.4443,2.2729,2206.4
509,24.7718,0.6388,0.7611,2.4201,2137.6111
510,27.8252,0.5889,1.0143,2.2864,2219.7667
511,16.3432,1.1453,0.5284,2.4237,2228.9445
512,26.0317,0.963,0.6335,2.4025,2285.905182248416
513,21.2711,0.9534,0.8230999999999999,2.349,2204.5445
514,27.2483,0.5779,1.0631,2.3938,2196.0
515,31.416,2.1505,1.1815,2.3971,2185.9333
516,25.3309,1.2665,0.9186,2.292,2178.5889
517,24.3465,0.4508,1.0189,2.3063,2216.4778
518,23.5304,1.8714000000000004,0.9725,2.3625,2173.6222
519,28.6582,0.9273,0.6144,2.2474,2210.8556
520,22.3822,0.3971,0.6987,2.3162,2219.1333
521,32.6465,2.1512,0.6901,2.3582999999999994,2222.3333
522,23.2779,1.4486999999999999,0.9725,2.3128,2180.9666
523,27.098800000000004,0.9407000000000001,1.0918,2.2689,2155.6333
524,24.2974,1.169,0.8615999999999999,2.2732,2196.1111
525,25.7166,0.7974,0.7663,2.3144,2205.2222
526,25.3734,0.5985,0.5799,2.3495,2242.8555
527,25.1013,0.6080999999999999,0.8882999999999999,2.2964999999999995,2235.0556
528,18.3175,1.7144000000000001,0.9251,2.4,2185.9333
529,30.7458,1.3105999999999998,0.8076,2.2732,2217.5778
530,30.6953,1.3522,0.5284,2.2671,2188.5111
531,37.6915,1.4196999999999997,0.6783,2.3243,2270.2556
532,26.4193,0.5811,0.6163,2.1995,2164.2667
533,19.1895,0.8821,0.746,2.3124,2210.3556
534,25.6003,0.5732,0.832,2.3406,2159.0556
535,20.6151,1.1259,0.8704999999999999,2.3124,2216.7333
536,26.166,1.2276,0.7316,2.3044,2146.1111
537,22.8211,1.2161,0.7664,2.3042,2200.9556
538,20.724199999999996,0.9775,0.8833999999999999,2.2831,2114.990560444201
539,18.784,0.956,0.8757999999999999,2.3301,2177.4333
540,26.4708,1.6530000000000002,0.6161,2.4196000000000004,2219.7667
541,18.9734,1.7646,0.5765,2.3195,2200.2333
542,19.6859,1.5654999999999997,1.1869,2.2689,2219.1333
543,18.0095,1.1074,0.7093,2.2802,2204.2333
544,33.0758,0.5952,0.7408,2.3865,2238.5444
545,27.517699999999998,0.9656,1.0765,2.4241,2186.9
546,26.8806,1.0294,0.9916000000000001,2.3991,2216.6778
547,33.6192,2.2207,0.662,2.2931,2180.3778
548,28.0695,1.143,0.7162,2.3403000000000005,2181.6111
549,23.4873,0.4977,0.8882999999999999,2.2937,2163.8667
550,44.784266730084916,1.3704,0.7516,2.2982,2181.1889
551,23.7193,0.9529,0.78,2.3991,2242.4333
552,28.9017,0.5774,0.9276000000000001,2.4253,2147.1111
553,32.6374,1.2101,0.7233,2.2678,2213.15554
554,41.8842,0.5712,1.148,2.3408,2234.6111
555,21.9792,2.1467,0.8235,2.3194,2214.7111
556,20.5025,0.9215,0.7093,2.3817,2205.7445
557,26.0917,0.7553,0.4254,2.2779,2196.90888
558,23.7806,0.5063,0.8751999999999999,2.3177,2213.7556
559,27.527,1.5008,0.9186,2.2927,2178.4667
560,27.6476,1.0674,0.9726000000000001,2.4073,2136.4111
561,26.8797,2.0131,0.9413000000000001,2.3865,2196.6889
562,24.7298,1.4905,0.5194,2.3138,2244.5
563,21.0446,0.9001,0.647,2.2949,2208.9778
564,27.630100000000002,1.4857,1.2364,2.2932,2230.4222
565,40.5205,0.5697,1.0551,2.3403000000000005,2196.6555
566,21.367099999999997,1.5247999999999997,0.7532,2.319,2207.1
567,26.7021,1.079,0.7153,2.3162,2114.990560444201
568,31.443900000000003,0.8457999999999999,0.5355,2.3289,2200.0666
569,28.7752,0.5645,0.4382,2.4284,2155.3111
570,30.628900000000005,1.205,0.6783,2.3416,2197.3111
571,26.1855,2.2394,0.7408,2.3796,2197.6778
572,22.3374,0.6183,1.1815,2.3177,2202.1222
573,29.3844,1.3993,0.7584,2.3006,2174.8666
574,21.738099999999996,1.6741000000000001,1.062,2.3704,2225.5889
575,20.2979,1.662,0.5632,2.2948,2167.5
576,26.7245,0.7625,0.8262999999999999,2.3867,2169.9444
577,24.3275,0.6020999999999999,1.1525,2.3715,2214.7111
578,30.2505,2.0058,1.0803,2.3167,2178.7333
579,23.4325,1.065,0.5799,2.3414,2229.3333
580,24.1601,0.6534,0.4782,2.2797,2206.95114
581,23.7913,0.8959999999999999,0.7808,2.3725,2197.6778
582,31.9933,1.5624,0.5377,2.2689,2183.3111
583,20.9755,0.4549,0.8336,2.2647,2114.990560444201
584,18.5294,0.8581,1.0478,2.3938,2211.7778
585,28.1426,1.1776,0.5742,2.2809,2209.4667
586,22.6375,0.5980999999999999,0.9826,2.3063,2216.4778
587,22.519,2.3637000000000006,0.7121,2.3132,2198.7222
588,24.3769,1.5979,0.6222,2.4044000000000003,2218.6333
589,24.1465,0.4919,0.9729,2.3805,2151.6889
590,23.6178,1.1828,0.5066,2.2732,2208.9778
591,20.0445,0.5803,0.5836,2.3378,2164.3
592,22.969,0.6342,1.1869,2.3167,2214.7111
593,28.252,1.2874,0.7942,2.3308,2207.1
594,39.9438,1.3188,0.4184,2.3695,2183.4556
595,19.6185,0.7778999999999999,0.7677,2.3867,2169.9444
596,26.3122,1.9099000000000002,0.7121,2.3038,2243.7778
597,23.0148,1.4308,0.8735,2.3524,2171.9
598,27.8256,1.0753,0.8569,2.2982,2201.2889
599,29.2883,0.808,0.8304,2.3207,2127.9555
600,26.977,1.507,0.8089,2.2939,2189.6778
601,19.9565,2.0754000000000006,0.8007,2.3524,2222.3222
602,28.6558,0.7991,0.9163,2.2805,2200.9889
603,26.9974,0.8728000000000001,0.832,2.3654,2165.8666
604,31.0075,0.6604,0.7159,2.2757,2171.5
605,27.5901,1.7093000000000003,0.8122,2.2869,2217.4111
606,28.851799999999997,1.2873,0.8807,2.3044,2202.2889
607,23.6405,1.3873,0.7674,2.2797,2239.4111
608,22.9785,0.9634,1.0393,2.3654,2217.8111
609,26.0408,0.7595,0.8159,2.3991,2216.5111
610,22.3489,2.2069000000000005,0.7015,2.3179,2166.5222
611,29.6544,0.5782,0.4782,2.2392,2191.6445
612,22.7338,0.9691,0.6641,2.3403000000000005,2181.1555
613,28.3474,0.8104,0.6641,2.2527,2192.5556
614,44.784266730084916,1.8646,0.7747,2.298,2244.1111
615,21.5576,2.4909,0.5066,2.2474,2205.2555
616,35.79930000000001,1.2441,0.8531999999999998,2.2949,2206.7999
617,26.2719,2.7418953659709207,0.8149999999999998,2.1919,2208.9778
618,29.023499999999995,0.9998,0.8184,2.2555,2217.4111
619,17.1276,0.7518,1.0338,2.2771,2180.7
620,33.8496,1.5756,0.8007,2.3582999999999994,2220.4444
621,24.8005,1.0833,0.7015,2.3243,2224.6222
622,24.1109,0.6707,0.7719,2.2588,2213.2111
623,29.1406,1.0045,0.5779,2.2647,2194.9556
624,17.5921,1.3788,0.8435,2.2728,2231.4889
625,16.9061,1.8942,1.2771,2.3715,2195.1222
626,27.5479,1.1287,0.8163,2.2596,2226.3111
627,29.8969,0.7478,1.0803,2.3221,2202.7111
628,32.8478,1.5639000000000003,1.0407,2.3613,2242.2444
629,24.6661,1.3132,0.8571,2.212,2173.2778
630,23.6096,1.0146,0.8594999999999999,2.3283,2182.6222
631,26.1512,1.6072000000000002,0.8807,2.3695,2196.0889
632,25.9589,1.7342999999999997,0.6335,2.3308,2171.8556
633,25.7407,1.8646,0.4685,2.2756,2202.5556
634,26.4206,1.2824,0.5317,2.3301,2190.7666
635,17.0797,1.2446,0.8446,2.3592,2183.4556
636,28.121,1.4479,0.7593,2.3341000000000003,2184.8889
637,24.5978,0.5786,0.587,2.4012,2187.4111
638,29.4636,1.2286,0.4254,2.2434,2203.1667
639,27.4876,0.8443,0.7954,2.2445,2223.9
640,26.3835,1.2587,1.0186,2.2563,2276.4556
641,36.5432,0.6901,0.6268,2.2539,2209.4667
642,23.1901,1.272,0.4129,2.3106,2191.8445
643,32.4142,2.3757000000000006,1.0047,2.307,2177.3222
644,36.61350000000001,2.0235000000000003,0.8222,2.3162,2179.0778
645,33.9056,1.6959000000000004,0.7642,2.3573,2187.6667
646,24.956300000000002,2.7418953659709207,1.1638,2.3375,2167.9444
647,9.011558782594168,0.4843,0.9444,2.3984,2200.2333
648,25.2503,1.694,0.7681,2.2802,2189.5777
649,25.8222,0.5011,0.8344999999999999,2.2928,2243.7778
650,29.185,0.6689,1.0323,2.3078,2218.5778
651,25.0963,0.9105,0.6066,2.3499,2194.5889
652,31.6501,1.1152,0.8594999999999999,2.2474,2211.6
653,23.6254,1.033,1.0216,2.3331,2187.8111
654,19.064,1.2166,0.565,2.2377,2203.1667
655,28.777,1.6289,0.4722,2.319,2204.6667
656,15.0708,1.4003000000000003,0.8446,2.3592,2265.1889
657,22.7427,0.7663999999999999,0.8751999999999999,2.2964999999999995,2201.8222
658,44.784266730084916,1.2968,0.47490000000000004,2.2858,2192.1889
659,28.0999,0.5651,0.9142999999999999,2.4172,2231.6111
660,30.2922,2.1936000000000004,1.1086,2.3582999999999994,2183.4556
661,29.452999999999996,0.5452,0.7337,2.4023,2153.9778
662,22.9589,0.8849,0.9588,2.3604,2233.1556
663,42.2686,0.507,0.8384,2.3170999999999995,2192.6889
664,22.23,1.1377,0.745,2.2892,2221.3667
665,23.5906,1.0448,0.8007,2.3497,2242.2444
666,29.6501,1.0646,0.6927,2.2927,2258.2778
667,24.1854,1.1405,0.768,2.3573,2207.8111
668,23.1949,1.2783,0.8716,2.3402,2215.3889
669,22.538399999999996,1.9299000000000002,0.9251,2.2948,2197.6778
670,15.3094,1.6483,0.9753,2.3437,2248.9
671,17.1419,0.6092,0.9812,2.3883,2180.5556
672,19.6579,0.9899000000000001,0.5377,2.2773,2173.6444
673,25.2303,1.7408000000000001,0.6987,2.3322999999999996,2233.1556
674,25.4763,0.8475,0.6927,2.2527,2201.8666
675,29.871,2.0216,0.9109,2.3704,2202.4333
676,30.7097,0.5184,0.9072,2.2668,2227.2444
677,26.247,1.7231000000000003,0.8716,2.3817,2189.8111
678,28.7982,0.42539999999999994,1.0393,2.3063,2242.8555
679,27.2628,0.7156,0.7719,2.3883,2211.4334
680,30.9212,0.571,0.8427,2.3275,2181.0444
681,28.9871,1.0703,0.6335,2.2793,2200.0666
682,26.1735,1.4174,0.9725,2.3708,2227.2444
683,21.3926,0.4864,0.8235,2.3834,2197.6444
684,31.0753,0.8944,0.9072,2.2472,2168.7333
685,31.303100000000004,0.8722,0.7032,2.2631,2171.5
686,16.1776,0.4302,1.062,2.3704,2233.7666
687,14.606,1.2249,0.8571,2.2216,2253.3444
688,33.3616,1.5465,0.573,2.1911,2255.5222
689,26.3387,0.6476,0.8229,2.4196000000000004,2200.2
690,21.841600000000003,2.2819,0.7139,2.4012,2195.6667
691,26.461699999999997,0.9152,0.9142999999999999,2.2821,2249.2556
692,28.0488,0.45099999999999996,0.9109,2.3834,2214.0556
693,37.4506,0.9416,0.7584,2.3415,2246.4889
694,24.0609,1.6572000000000005,0.7392,2.3056,2200.2111
695,26.0373,1.2411,1.026,2.2453,2191.3556
696,25.7529,1.3811,0.7852,2.2732,2215.8111
697,26.5409,0.9138,1.0135,2.3672,2178.6889
698,31.4736,1.2261,0.757,2.2604,2223.5333
699,25.2418,1.4465,0.5329,2.3021,2205.5
700,28.6132,0.853,0.7558,2.2564,2171.5
701,29.8709,1.0448,0.7053,2.2616,2189.9667
702,23.9411,0.8713,1.0631,2.2445,2215.5111
703,25.1003,0.427,1.0541,2.2757,2191.1333
704,29.8753,0.5207,0.7724,2.3932,2231.9555
705,22.1373,1.9653000000000003,0.9059,2.3052,2183.5777
706,24.7459,0.8462,0.6335,2.3604,2229.3333
707,27.3317,1.4497000000000002,0.7674,2.2539,2217.0
708,44.784266730084916,1.2177,1.0459,2.3505,2222.3222
709,27.2848,0.9256,0.8041,2.3025,2218.0555
710,28.2487,0.9116999999999998,1.0189,2.3322999999999996,2172.4
711,17.7128,1.0873,0.8469,2.2604,2187.3444
712,21.7888,1.2189,1.1638,2.2967,2141.0667
713,24.5276,0.5596,0.7664,2.4151,2228.9445
714,26.3457,1.9412,0.9683,2.3025,2196.8
715,30.6968,1.8981000000000003,0.4722,2.3308,2182.5555
716,26.6224,1.0795,0.8704999999999999,2.3991,2198.2667
717,17.8138,1.2408999999999997,0.9074999999999999,2.2726,2241.1778
718,40.4031,1.4428,0.6163,2.3479,2226.5444
719,21.5935,1.9286,0.9794,2.3038,2244.1111
720,29.5367,1.7275,0.8692999999999999,2.2967,2187.7333
721,20.2216,0.8934,0.746,2.3124,2210.3556
722,24.3127,0.7916,1.0338,2.3177,2180.0556
723,27.2606,1.7824000000000002,0.8296999999999999,2.2959,2195.9778
724,24.8064,0.6138,0.6605,2.2726,2175.1222
725,21.7197,1.4920999999999998,0.9048,2.4025,2214.7889
726,17.8882,0.608,0.4817,2.3193,2215.0222
727,30.5699,1.1231,0.6373,2.2527,2206.1444
728,19.8754,1.5908000000000004,0.9361,2.3044,2201.8222
729,29.5773,0.7838999999999999,1.1086,2.3221,2202.7111
730,29.626800000000003,0.9888,0.4184,2.3403000000000005,2222.3222
731,40.012499999999996,2.0087000000000006,1.1815,2.3704,2230.0333
732,39.793499999999995,1.0869,1.0551,2.3997,2221.9444
733,31.0771,0.9706,1.1255,2.3341000000000003,2217.8667
734,14.1161,1.7093000000000003,0.9725,2.2564,2189.78923208884
735,31.353900000000003,1.1157,0.4996,2.3532,2191.6667
736,22.9765,2.4264,1.062,2.3194,2201.5889
737,28.135300000000004,0.4526,0.8658999999999999,2.292,2194.9555
738,25.8855,0.4961,0.3963,2.3604,2233.1556
739,30.6359,1.4533,0.5669,2.2673999999999994,2206.4
740,22.698,0.8611,0.5799,2.3604,2242.4333
741,16.9701,0.3632,1.0697,2.2805,2285.905182248416
742,39.6517,1.7361,0.7574,2.3407,2224.4778
743,21.0896,1.7296000000000002,1.0147,2.3834,2197.6444
744,22.1809,1.8384000000000003,1.062,2.2881,2170.5444
745,18.7066,0.9103,0.713,2.2802,2220.0445
746,23.9037,1.0226,0.5066,2.2337,2209.1
747,28.3055,1.2477,0.6259,2.1911,2211.4
748,33.6765,1.4739,0.573,2.2216,2198.8556
749,25.1014,0.5151,1.0359,2.2757,2216.5
750,24.218,1.3416,0.7534,2.1996,2167.0889
751,27.2003,1.5019,0.6257,2.3331,2188.7222
752,26.0981,1.0044,0.8638,2.3907,2175.9667
753,23.8576,1.1798,0.9142999999999999,2.2927,2178.4667
754,31.6736,0.6107,0.8469,2.2732,2192.1889
755,27.1504,0.3697,1.0147,2.3235,2191.1111
756,27.8596,0.7818,0.6242,2.2717,2191.8445
757,24.7969,1.1493,0.6787,2.3301,2187.3444
758,30.1789,0.5818,0.6259,2.3025,2182.5555
759,29.1744,0.5546,0.7447,2.2785000000000006,2190.7666
760,24.4,0.7867,0.6641,2.2749000000000006,2221.9778
761,24.6599,1.0019,0.7153,2.2967,2141.0667
762,16.2643,1.1213,1.0959,2.3596000000000004,2197.8445
763,27.683400000000002,0.5832,0.9059,2.3099000000000003,2197.2333
764,35.4672,1.7907000000000002,0.714,2.2564,2164.72255208884
765,31.7389,1.0353,0.7053,2.2725,2189.9667
766,23.9783,0.5327,0.9329000000000001,2.2877,2177.4333
767,29.572,1.1769,0.8387,2.2474,2202.3556
768,28.5052,1.1026,0.9163,2.4439,2231.6111
769,32.4414,2.7418953659709207,1.1525,2.3073,2196.8
770,26.565,0.9280000000000002,0.9826,2.3401,2171.3222
771,21.8375,0.6964,0.8735,2.3596000000000004,2181.1555
772,21.9494,0.5683,0.9812,2.3331,2170.0666
773,27.8925,1.3328,0.4685,2.349,2204.5445
774,31.912800000000004,1.4638,0.9964999999999999,2.3124,2207.3889
775,29.9815,0.376,1.0407,2.3903,2206.5112
776,22.6667,1.9672000000000003,0.9735,2.3391,2201.0667
777,22.1827,2.073,0.7928,2.3052,2244.1111
778,22.0115,1.5213,0.5329,2.2757,2217.0
779,39.091,0.5578,0.764,2.3408,2234.6111
780,24.5151,1.0584,0.6066,2.2553,2211.4334
781,20.9109,1.3329,0.9729,2.3654,2233.1556
782,28.1237,0.9661,0.6066,2.3991,2250.7445
783,27.1912,0.7033,0.9916000000000001,2.4201,2162.7556
784,28.7462,0.6693000000000001,0.6796,2.2825999999999995,2162.1333
785,23.3521,1.1999,0.6163,2.2949,2197.2001
786,33.7563,1.2322000000000002,0.7643,2.3162,2230.7555
787,24.4754,0.43440000000000006,0.604,2.2771,2124.8444
788,16.6703,1.6728999999999998,0.7408,2.3038,2244.1111
789,37.2145,2.2383000000000006,0.9835999999999999,2.2931,2190.4889
790,23.9934,2.0182,0.8556,2.3025,2186.9889
791,21.9064,1.158,0.8133,2.3881,2219.3445
792,29.6873,0.9602000000000002,0.6254,2.2453,2192.7889
793,33.4282,1.1947,0.5765,2.2445,2184.7222
794,25.0247,2.1312,1.062,2.3631999999999995,2211.3889
795,28.709,1.1634,0.9091,2.2634,2169.8334
796,33.016,1.5415,0.7392,2.2539,2200.2111
797,19.7445,1.0579,0.7511,2.4025,2189.3556
798,19.4166,0.6100999999999999,0.684,2.3042,2200.9556
799,25.9831,0.9338,0.8786999999999999,2.3207,2174.7555
800,36.9278,1.9899000000000002,1.1815,2.3834,2185.9333
801,25.5696,1.3152999999999997,0.4817,2.1995,2162.1333
802,24.4002,1.5327999999999997,0.684,2.2954,2200.2
803,22.2081,1.2782,0.5478,2.2989,2218.9445
804,25.9046,0.8379,0.8076,2.212,2226.4667
805,25.1884,0.6141000000000001,0.832,2.4044000000000003,2210.9778
806,33.0295,0.5747,0.656,2.3914,2178.5889
807,32.9674,1.1593,0.8089,2.2392,2206.7999
808,16.218,2.7418953659709207,0.4221,2.362,2209.9222
809,23.5939,1.3863000000000003,0.7584,2.2886,2212.6334
810,29.4088,1.5687000000000002,0.46599999999999997,2.2527,2215.5111
811,23.7232,1.0274,1.0135,2.3573,2217.3777
812,24.1852,0.6020999999999999,0.78,2.2967,2242.8555
813,34.6714,1.6938000000000002,0.9715000000000001,2.3654,2215.3889
814,30.5174,0.6512999999999999,0.8531999999999998,2.3106,2173.2778
815,30.4154,1.4902,0.7898,2.3351,2223.8
816,31.5354,2.649,0.5593,2.3128,2214.7111
817,20.3804,0.5617,0.8571,2.2726,2221.3667
818,24.0994,0.7087,0.9729,2.3162,2163.5889
819,27.041,1.4171,0.9192999999999999,2.3244,2231.4889
820,28.1049,0.8352,0.7677,2.3867,2169.9444
821,23.4616,0.7117,0.74,2.2458,2158.7
822,20.2052,1.4986,0.5279,2.3326,2169.4667
823,30.4948,1.2635,0.8594999999999999,2.2527,2206.1444
824,34.3528,0.6164,0.5677,2.3737,2213.7556
825,28.6955,1.1005,0.8007,2.3221,2202.7111
826,22.4489,1.7554000000000003,1.1404,2.3121999999999994,2218.8489
827,27.6111,0.6592,0.6857,2.3797000000000006,2165.0333
828,23.8805,2.2218,0.7121,2.3149,2238.5444
829,29.9623,0.4345,0.8163,2.2569,2172.3111
830,29.4042,0.6509,0.7506,2.2247,2172.8111
831,24.0135,0.5295,1.0404,2.4160000000000004,2249.2556
832,20.6354,1.0894,0.7534,2.2718,2212.3
833,30.6311,1.2487,0.745,2.3797000000000006,2209.9555
834,29.0827,1.3807,0.8076,2.1996,2173.4889
835,22.4415,1.4611,0.8041,2.3073,2218.0555
836,25.9834,0.6311000000000001,0.6259,2.3187,2223.5333
837,19.4876,1.458,0.8446,2.3596000000000004,2265.1889
838,25.2876,1.2277,0.5765,2.3234,2263.3222
839,25.0576,1.3749999999999998,0.9873,2.3735000000000004,2207.0444
840,24.6272,2.4973,0.7059,2.3128,2194.6444
841,19.3468,2.2649000000000004,0.9251,2.3132,2180.9666
842,44.784266730084916,0.5459,0.7681,2.3312,2172.9667
843,20.9566,1.7536000000000003,0.7574,2.3737,2217.3777
844,29.0043,1.1457,0.6815,2.2726,2168.7
845,40.4755,2.3008,0.7808,2.4066999999999994,2184.8778
846,28.1907,1.5398,0.7162,2.307,2177.3222
847,34.2167,1.1707,0.573,2.2247,2172.8111
848,18.3685,1.0841,0.7384,2.2932,2233.3667
849,26.1779,0.9143,0.9332,2.4349,2249.2556
850,16.9553,1.1304,0.8638,2.2802,2225.0222
851,29.827,1.1934999999999998,1.0338,2.2937,2167.2
852,23.4114,1.12,0.7121,2.3132,2205.2222
853,25.0919,0.7895,0.9715000000000001,2.3406,2159.0556
854,27.2235,0.5129,1.0404,2.4253,2219.7667
855,24.9871,0.5589,0.587,2.3936000000000006,2189.3556
856,23.6578,0.4674,0.7663,2.1995,2164.2667
857,31.519999999999996,0.6646,0.7258,2.3797000000000006,2168.7
858,24.5446,2.7418953659709207,0.8089,2.2939,2189.6778
859,24.4248,0.9424,0.4221,2.3391,2227.2444
860,36.5743,0.9487000000000001,0.9383,2.3402,2179.2
861,26.0093,1.6577,1.1255,2.3322999999999996,2229.3333
862,26.776499999999995,0.958,0.8144999999999999,2.4201,2151.6889
863,26.1124,0.5415,1.0478,2.3793,2136.4111
864,44.784266730084916,1.843,0.8926,2.3997,2184.8778
865,24.5136,0.4541,0.9588,2.3044,2124.8444
866,22.7626,1.256,0.8160999999999999,2.3481,2197.5222
867,23.5333,1.2828,1.0404,2.2604,2190.7666
868,20.4622,0.6899,0.9142999999999999,2.2927,2185.1
869,19.5942,0.5734,0.7664,2.3936000000000006,2240.8666
870,27.5514,0.5609,0.6179,2.2821,2187.6667
871,23.754499999999997,0.7595,0.8230999999999999,2.2771,2124.8444
872,31.3745,1.3182,0.6385,2.3079,2236.1111
873,29.1587,1.8773000000000002,0.8230999999999999,2.3402,2205.7222
874,29.9794,0.9240000000000002,0.7584,2.2886,2212.8445
875,16.5512,1.3858,0.8435,2.2773,2234.5222
876,26.3681,0.5657,0.8638,2.3805,2136.4111
877,20.3988,1.7694,1.0323,2.298,2201.5777
878,23.4987,1.2219,1.0216,2.3331,2187.8111
879,28.057,1.9185,1.0189,2.3322999999999996,2236.0667
880,20.636,0.7519,0.3973,2.3797000000000006,2183.0556
881,26.5653,1.2467,0.8336,2.2757,2213.5111
882,36.222,1.081,0.6163,2.2407,2209.1
883,23.9156,0.8154,0.647,2.1919,2191.2111
884,31.4614,2.3585000000000003,0.9683,2.303,2185.8111
885,26.6104,1.7504000000000002,0.6257,2.3207,2190.1555
886,20.8865,2.0529,0.7664,2.3797000000000006,2228.9445
887,32.0705,1.6680000000000001,1.0644,2.3397,2225.1777
888,30.1427,1.2867,0.9368,2.3397,2221.5778
889,22.8296,1.8404,0.5677,2.3025,2197.2333
890,27.9956,1.2987,0.8229,2.2563,2256.6
891,17.7568,1.3212,0.8735,2.3403000000000005,2222.3222
892,32.9711,1.1722,0.5742,2.2407,2202.4556
893,24.6959,1.9612,0.481,2.2737,2207.9555
894,22.6227,0.6467,1.2771,2.3397,2222.6778
895,26.1586,1.416,0.9251,2.3796,2207.0444
896,24.7587,1.1737,0.6066,2.4213999999999998,2210.9778
897,21.476399999999998,0.6601,0.8235,2.3646,2211.3889
898,20.4859,1.871,1.2672,2.4213999999999998,2251.8222
899,28.3815,0.7954,0.8262999999999999,2.3867,2169.9444
900,23.461900000000004,1.477,1.0765,2.2555,2204.2889
901,40.3963,0.666,1.0323,2.2928,2197.2667
902,32.1743,1.3407,0.8531999999999998,2.2247,2172.8111
903,29.809699999999996,1.934,0.8344999999999999,2.3161,2198.7222
904,33.4962,2.3983,1.1869,2.2771,2201.8222
905,25.7896,1.7427000000000001,0.604,2.3654,2184.8889
906,27.717000000000002,0.5211,0.9358999999999998,2.2474,2204.1555
907,21.9517,0.8868,0.7159,2.2631,2180.5556
908,36.5543,0.7778999999999999,0.4996,2.3903,2220.5445
909,25.252,1.3864,0.604,2.3453,2171.3222
910,17.925,0.6000999999999999,0.7852,2.2752,2206.4
911,33.2787,1.9192000000000002,0.5779,2.3883,2184.7222
912,21.1546,1.6461999999999999,0.5279,2.3248,2172.9778
913,26.6434,0.9274,0.7832,2.2604,2192.7889
914,27.0626,0.5398,0.6927,2.4196000000000004,2249.2556
915,29.7881,0.968,0.6179,2.4160000000000004,2231.9555
916,25.866499999999995,1.3115,0.832,2.3301,2201.0667
917,20.0429,0.4796000000000001,0.8133,2.4213999999999998,2189.8778
918,32.237,2.1957,0.7747,2.303,2201.5777
919,21.3459,1.5155,1.0959,2.3524,2178.1444
920,27.7028,0.499,0.811,2.3796,2198.7222
921,29.1572,1.0049,0.7032,2.2569,2203.4445
922,19.4363,1.146,0.9273999999999999,2.2982,2195.4444
923,30.0404,2.19,0.8344999999999999,2.3038,2244.1111
924,18.5633,1.7835,0.596,2.366,2273.7556
925,25.2665,1.1393,1.0644,2.3756,2220.7111
926,36.6103,1.3234,1.0459,2.3179,2166.5222
927,33.0104,0.8079,0.4254,2.2797,2206.4
928,21.1961,2.1538,0.8146,2.3414,2150.5889
929,16.5255,0.655,0.7655,2.3817,2210.7778
930,27.456,0.7481,0.5888,2.3306,2171.8556
931,26.3724,0.5678,0.4722,2.2982,2217.4111
932,23.0469,1.143,0.8133,2.4073,2189.8778
933,31.3079,1.3588,0.47490000000000004,2.1911,2164.2667
934,23.1487,1.7385,0.9396,2.3414,2214.9333
935,21.400500000000005,0.6502999999999999,1.0199,2.2458,2260.7333
936,23.9262,1.9224000000000003,0.9192999999999999,2.2967,2173.6444
